home,45_49,5_9,0.54021
home,45_49,10_14,0.63723
home,45_49,15_19,0.72492
home,45_49,20_24,0.43499
home,45_49,25_29,0.18967
home,45_49,30_34,0.08088
home,45_49,35_39,0.14233
home,45_49,40_44,0.17328
home,45_49,45_49,0.29681
home,45_49,50_54,0.17252
home,45_49,55_59,0.04884
home,45_49,60_64,0.02901
home,45_49,65_69,0.02283
home,45_49,70_74,0.0197
home,45_49,75+,0.02524
home,50_54,0_4,0.4959
home,50_54,5_9,0.39764
home,50_54,10_14,0.53539
home,50_54,15_19,0.56018
home,50_54,20_24,0.49677
home,50_54,25_29,0.37808
home,50_54,30_34,0.21428
home,50_54,35_39,0.09689
home,50_54,40_44,0.12335
home,50_54,45_49,0.18032
home,50_54,50_54,0.25877
home,50_54,55_59,0.15837
home,50_54,60_64,0.04555
home,50_54,65_69,0.01872
home,50_54,70_74,0.01828
home,50_54,75+,0.02699
home,55_59,0_4,0.70385
home,55_59,5_9,0.65704
home,55_59,10_14,0.37377
home,55_59,15_19,0.45237
home,55_59,20_24,0.37378
home,55_59,25_29,0.4802
home,55_59,30_34,0.40436
home,55_59,35_39,0.15604
home,55_59,40_44,0.0743
home,55_59,45_49,0.14793
home,55_59,50_54,0.21918
home,55_59,55_59,0.22413
home,55_59,60_64,0.12645
home,55_59,65_69,0.05595
home,55_59,70_74,0.01211
home,55_59,75+,0.01883
home,60_64,0_4,0.90051
home,60_64,5_9,0.79463
home,60_64,10_14,0.45309
home,60_64,15_19,0.40406
home,60_64,20_24,0.28359
home,60_64,25_29,0.38955
home,60_64,30_34,0.46881
home,60_64,35_39,0.3707
home,60_64,40_44,0.17636
home,60_64,45_49,0.08607
home,60_64,50_54,0.15312
home,60_64,55_59,0.19749
home,60_64,60_64,0.20007
home,60_64,65_69,0.11016
home,60_64,70_74,0.0304
home,60_64,75+,0.00649
home,65_69,0_4,0.55751
home,65_69,5_9,0.76559
home,65_69,10_14,0.57958
home,65_69,15_19,0.28843
home,65_69,20_24,0.24399
home,65_69,25_29,0.27355
home,65_69,30_34,0.46798
home,65_69,35_39,0.48207
home,65_69,40_44,0.37159
home,65_69,45_49,0.11871
home,65_69,50_54,0.12819
home,65_69,55_59,0.14231
home,65_69,60_64,0.13139
home,65_69,65_69,0.16699
home,65_69,70_74,0.06628
home,65_69,75+,0.01449
home,70_74,0_4,0.24197
home,70_74,5_9,0.63363
home,70_74,10_14,0.46272
home,70_74,15_19,0.36325
home,70_74,20_24,0.08045
home,70_74,25_29,0.19993
home,70_74,30_34,0.17033
home,70_74,35_39,0.33375
home,70_74,40_44,0.30084
home,70_74,45_49,0.2208
home,70_74,50_54,0.15517
home,70_74,55_59,0.07809
home,70_74,60_64,0.11293
home,70_74,65_69,0.09525
home,70_74,70_74,0.08881
home,70_74,75+,0.06376
home,75+,0_4,0.17897
home,75+,5_9,0.23007
home,75+,10_14,0.31046
home,75+,15_19,0.25724
home,75+,20_24,0.07412
home,75+,25_29,0.06074
home,75+,30_34,0.08204
home,75+,35_39,0.16646
home,75+,40_44,0.16858
home,75+,45_49,0.14963
home,75+,50_54,0.16419
home,75+,55_59,0.0671
home,75+,60_64,0.02921
home,75+,65_69,0.05147
home,75+,70_74,0.03753
home,75+,75+,0.0247
