home,0.7060182466032343,0.15658404792670033,0.08853126590704413,0.03602333685735542,0.012843102705665844,1.0
school,0.7177506641739644,0.2327560759618223,0.02681294893240185,0.012889894716127127,0.009790416215684345,1.0
work,0.4764795144157815,0.2634181981678188,0.10234361827685044,0.06676783004552352,0.09099083909402574,1.0
others,0.2909137077320242,0.3001396588937323,0.20203986626602904,0.10212027593211731,0.10478649117609717,1.0
all,0.4778502783047385,0.243021534741187,0.1278429819258271,0.0734119952469303,0.07787320978131711,1.0
